73,0,Blade,1,5,12,12112,ATK +99,SPD +4,ATK 15%,CRI Rate 4%,CRI Dmg 9%,HP 12%,73.17 %
74,0,Blade,1,6,0,13551,ATK +22,,CRI Rate 5%,CRI Dmg 4%,Resistance 6%,,51.11 %
75,0,Blade,1,6,0,10540,ATK +22,,HP 5%,SPD +4,,,44.94 %
76,0,Blade,1,5,0,7267,ATK +15,,HP 7%,CRI Dmg 4%,SPD +3,,44.26 %
77,0,Blade,1,5,0,5652,ATK +15,,ATK 6%,CRI Rate 4%,,,40.48 %
78,0,Blade,1,6,0,13551,ATK +22,Accuracy 4%,ATK 6%,CRI Dmg 6%,,,50.77 %
79,0,Blade,1,6,6,13551,ATK +70,SPD +4,CRI Rate 5%,CRI Dmg 15%,,,61.73 %
80,0,Blade,2,5,15,11050,SPD +39,,ATK 18%,DEF +14,HP +197,DEF 4%,50.00 %
81,0,Blade,2,5,15,11050,SPD +39,,HP +129,CRI Dmg 13%,DEF 5%,CRI Rate 4%,52.85 %
82,0,Blade,2,5,6,7650,SPD +17,ATK +15,CRI Rate 5%,CRI Dmg 12%,,,48.55 %
83,0,Blade,2,6,9,17435,DEF 38%,Accuracy 7%,SPD +11,HP +270,HP 20%,,72.92 %
84,0,Blade,2,5,0,5950,SPD +5,,ATK 4%,CRI Rate 3%,,,37.50 %
85,0,Blade,3,5,12,8287,DEF +99,,SPD +17,DEF 5%,HP +236,CRI Dmg 5%,60.16 %
86,0,Blade,3,6,9,13076,DEF +94,HP +171,HP 19%,CRI Rate 5%,DEF 13%,,70.24 %
87,0,Blade,3,6,0,8321,DEF +22,,CRI Rate 4%,HP 5%,,,44.94 %
88,0,Blade,3,5,6,5737,DEF +57,HP 7%,SPD +11,CRI Dmg 4%,,,53.78 %
89,0,Blade,3,6,0,8321,DEF +22,,SPD +6,DEF 6%,,,48.21 %
90,0,Blade,3,6,0,10698,DEF +22,CRI Dmg 4%,HP 5%,CRI Rate 6%,,,51.40 %
91,0,Blade,3,5,6,5737,DEF +57,,CRI Rate 3%,DEF 19%,SPD +3,,54.46 %
92,0,Blade,5,6,9,13948,HP +1440,ATK +11,DEF +30,HP 15%,CRI Dmg 11%,,60.33 %
93,0,Blade,5,5,3,7480,HP +585,Accuracy 5%,SPD +4,DEF 11%,ATK 6%,,54.76 %
94,0,Blade,5,6,0,8876,HP +360,,SPD +4,ATK 5%,,,44.94 %
95,0,Blade,5,6,0,8876,HP +360,,CRI Dmg 4%,DEF 8%,,,46.94 %
96,0,Blade,5,5,0,7480,HP +270,HP 5%,CRI Rate 3%,SPD +5,ATK +11,,44.35 %
97,0,Blade,6,6,15,20208,ATK 63%,DEF +11,HP +529,Resistance 10%,Accuracy 7%,DEF 5%,55.36 %
98,0,Blade,6,6,9,14819,DEF 38%,ATK +10,CRI Dmg 10%,SPD +12,CRI Rate 4%,,64.97 %
99,0,Rage,1,5,0,12920,ATK +15,,HP +160,SPD +4,,,35.12 %
100,0,Rage,1,6,6,24092,ATK +70,,HP +476,HP 12%,,,46.43 %
101,0,Rage,1,5,9,16150,ATK +78,HP +276,HP 12%,CRI Rate 6%,Resistance 13%,,59.82 %
102,0,Rage,1,5,0,14535,ATK +15,,HP 6%,ATK 7%,HP +115,,41.96 %
103,0,Rage,2,5,9,17000,HP 29%,CRI Dmg 5%,Accuracy 18%,CRI Rate 8%,DEF +14,,61.05 %
104,0,Rage,3,5,9,12750,DEF +78,SPD +4,DEF 5%,HP 17%,Accuracy 11%,,64.58 %
105,0,Rage,3,5,0,10200,DEF +15,,HP 5%,DEF 5%,,,39.29 %
106,0,Rage,3,5,3,12750,DEF +36,CRI Dmg 4%,HP +187,CRI Rate 3%,DEF 12%,,48.72 %
107,0,Rage,3,5,0,11475,DEF +15,,DEF 4%,HP 5%,SPD +4,,43.15 %
108,0,Rage,3,5,9,11475,DEF +78,,SPD +8,Resistance 9%,CRI Dmg 8%,,56.08 %
109,0,Rage,3,5,9,12750,DEF +78,Accuracy 5%,CRI Dmg 9%,SPD +10,Resistance 7%,,62.16 %
110,0,Rage,3,6,6,21397,DEF +70,HP +241,SPD +5,CRI Dmg 17%,,,59.01 %
111,0,Rage,3,5,3,12750,DEF +36,DEF 7%,SPD +3,CRI Dmg 5%,Accuracy 6%,,50.64 %
112,0,Rage,3,5,0,14025,DEF +15,,Resistance 4%,SPD +4,Accuracy 4%,HP 6%,47.62 %
113,0,Rage,3,5,0,10200,DEF +15,,HP 7%,SPD +3,,,40.18 %
114,0,Rage,3,6,12,26152,DEF +118,,CRI Dmg 7%,Accuracy 16%,SPD +10,HP +391,69.05 %
115,0,Rage,3,6,0,26152,DEF +22,,CRI Dmg 5%,DEF 5%,HP +298,Accuracy 5%,49.74 %
116,0,Rage,3,6,0,21397,DEF +22,DEF 7%,SPD +6,CRI Dmg 4%,,,53.19 %
117,0,Rage,4,5,12,16830,CRI Dmg 48%,,SPD +5,Resistance 3%,CRI Rate 3%,HP 6%,47.92 %
118,0,Rage,5,5,0,12240,HP +270,Accuracy 7%,DEF 7%,SPD +3,,,46.43 %
119,0,Rage,5,5,0,10880,HP +270,,Resistance 3%,HP 7%,,,39.29 %
120,0,Rage,5,5,0,10880,HP +270,,CRI Dmg 5%,HP 4%,,,39.03 %
121,0,Rage,5,5,0,16320,HP +270,ATK 6%,SPD +4,Resistance 4%,DEF +9,DEF 7%,50.30 %
122,0,Rage,6,6,9,24250,HP 38%,,ATK +26,CRI Dmg 4%,Resistance 6%,,45.15 %
123,0,Rage,6,5,3,13005,HP 15%,CRI Dmg 4%,SPD +5,HP +564,,,40.39 %
124,0,Rage,6,6,9,26945,HP 38%,ATK +15,SPD +8,DEF +25,Resistance 6%,,50.60 %
125,0,Focus,1,5,0,6460,ATK +15,,ATK 7%,CRI Rate 3%,,,40.18 %
126,0,Focus,1,5,0,6460,ATK +15,,ATK 6%,HP 7%,,,41.96 %
127,0,Focus,1,6,0,18069,ATK +22,SPD +4,CRI Dmg 6%,HP 7%,ATK 8%,,59.99 %
128,0,Focus,1,6,0,18069,ATK +22,CRI Rate 5%,HP +202,HP 5%,Accuracy 5%,,50.60 %
129,0,Focus,1,6,0,12046,ATK +22,,CRI Dmg 6%,ATK 6%,,,47.19 %
130,0,Focus,1,6,0,12046,ATK +22,,CRI Rate 6%,CRI Dmg 4%,,,46.94 %
131,0,Focus,1,6,0,24092,ATK +22,HP 8%,CRI Dmg 5%,CRI Rate 4%,ATK 6%,HP +351,58.08 %
132,0,Focus,1,5,0,12920,ATK +15,Accuracy 7%,ATK 7%,CRI Rate 4%,HP 5%,Resistance 6%,57.44 %
133,0,Focus,2,6,0,12680,DEF 11%,,SPD +4,ATK 5%,,,44.94 %
134,0,Focus,2,6,0,15850,ATK 11%,ATK +15,CRI Dmg 7%,DEF 7%,,,49.11 %
135,0,Focus,2,6,0,15850,HP 11%,CRI Dmg 7%,CRI Rate 5%,SPD +4,,,53.57 %
136,0,Focus,3,5,9,7650,DEF +78,CRI Rate 5%,Resistance 13%,CRI Dmg 8%,SPD +9,,66.79 %
137,0,Focus,3,5,0,6375,DEF +15,HP +98,HP 5%,DEF 6%,,,40.18 %
138,0,Focus,3,5,9,6375,DEF +78,,CRI Rate 8%,HP 12%,SPD +7,,58.93 %
139,0,Focus,3,5,6,6375,DEF +57,,HP 5%,CRI Dmg 15%,SPD +4,,54.89 %
140,0,Focus,3,6,0,11887,DEF +22,,CRI Rate 6%,HP +366,SPD +6,,50.00 %
141,0,Focus,4,5,12,10710,CRI Dmg 48%,,SPD +8,DEF 12%,Resistance 7%,ATK +8,56.85 %
142,0,Focus,4,6,0,14265,CRI Dmg 11%,,ATK +20,HP 5%,ATK 5%,,44.64 %
143,0,Focus,5,5,9,6800,HP +1215,,HP 12%,CRI Dmg 7%,ATK 11%,,58.04 %
144,0,Focus,5,5,12,9520,HP +1530,,CRI Rate 11%,Resistance 4%,ATK 7%,SPD +4,58.04 %
145,0,Focus,5,5,6,5440,HP +900,,SPD +5,ATK 16%,,,50.60 %
146,0,Focus,5,6,12,17752,HP +1800,,DEF 10%,Accuracy 15%,HP 5%,CRI Rate 5%,68.45 %
147,0,Focus,5,5,3,6800,HP +585,ATK +15,SPD +4,CRI Rate 10%,,,47.02 %
148,0,Focus,5,5,3,5440,HP +585,,ATK 9%,SPD +5,,,44.35 %
149,0,Focus,5,5,0,8160,HP +270,CRI Dmg 5%,SPD +5,ATK 5%,ATK +15,,45.88 %
150,0,Focus,6,5,12,10115,Accuracy 38%,,ATK 8%,SPD +7,ATK +15,HP +251,45.83 %
151,0,Focus,6,5,12,10115,Accuracy 38%,,CRI Dmg 9%,HP +262,DEF +18,CRI Rate 5%,45.49 %
152,0,Focus,6,6,0,16167,DEF 11%,CRI Rate 5%,ATK 8%,HP +208,SPD +4,,53.57 %
153,0,Endure,1,5,6,11305,ATK +57,,HP 6%,Accuracy 4%,ATK 5%,CRI Dmg 10%,53.95 %
154,0,Endure,1,6,9,21080,ATK +94,,CRI Rate 15%,HP 12%,CRI Dmg 6%,ATK 8%,77.55 %
155,0,Endure,1,5,3,9690,ATK +36,CRI Rate 4%,HP 7%,ATK 9%,SPD +3,,52.98 %
156,0,Endure,1,5,3,8075,ATK +36,,HP 7%,SPD +5,CRI Dmg 7%,,49.70 %
157,0,Endure,1,5,3,12920,ATK +36,CRI Rate 5%,HP 4%,Resistance 6%,SPD +4,CRI Dmg 7%,57.14 %
158,0,Endure,1,5,9,8075,ATK +78,,CRI Rate 3%,SPD +9,HP 19%,,61.61 %
159,0,Endure,2,6,0,15850,SPD +7,DEF +19,ATK 5%,DEF 6%,,,45.54 %
160,0,Endure,2,6,0,15850,DEF 11%,CRI Rate 5%,CRI Dmg 7%,DEF +17,,,48.81 %
161,0,Endure,2,6,6,12680,ATK 29%,,SPD +10,CRI Dmg 9%,,,56.80 %
162,0,Endure,2,6,0,15850,DEF 11%,,ATK +11,SPD +4,ATK 7%,,46.73 %
163,0,Endure,3,5,0,6375,DEF +15,,SPD +5,Resistance 4%,HP 6%,,45.24 %
164,0,Endure,3,5,0,10200,DEF +15,SPD +3,DEF 7%,HP 6%,Resistance 6%,CRI Dmg 3%,53.95 %
165,0,Endure,3,5,0,10200,DEF +15,Resistance 4%,CRI Rate 4%,SPD +4,DEF 5%,HP +130,47.92 %
166,0,Endure,3,5,0,7650,DEF +15,Accuracy 4%,CRI Rate 3%,HP +99,SPD +5,,43.45 %
167,0,Endure,3,5,0,7650,DEF +15,HP 5%,CRI Rate 5%,SPD +3,Resistance 3%,,47.02 %
168,0,Endure,3,6,0,11887,DEF +22,HP +229,SPD +5,CRI Dmg 6%,,,47.79 %
169,0,Endure,3,5,0,7650,DEF +15,HP +136,CRI Dmg 4%,SPD +3,DEF 7%,,44.26 %
170,0,Endure,3,5,0,7650,DEF +15,Accuracy 3%,HP 5%,CRI Dmg 5%,SPD +3,,46.17 %
171,0,Endure,4,6,9,14265,DEF 38%,,SPD +6,CRI Rate 17%,HP +413,,63.10 %
172,0,Endure,4,6,0,11412,DEF 11%,,Accuracy 6%,Resistance 4%,,,44.64 %
173,0,Endure,4,5,0,12240,DEF 8%,DEF +11,Accuracy 4%,ATK +11,Resistance 6%,CRI Dmg 5%,44.39 %
174,0,Endure,5,5,6,5440,HP +900,,SPD +7,HP 12%,,,49.40 %
175,0,Endure,5,5,0,6800,HP +270,,HP 4%,ATK +10,SPD +5,,39.88 %
176,0,Endure,5,5,0,5440,HP +270,,HP 6%,SPD +5,,,41.67 %
177,0,Endure,6,6,0,13472,DEF 11%,Resistance 5%,HP 8%,ATK +19,,,47.32 %
178,0,Fatal,1,5,9,7267,ATK +78,,CRI Dmg 13%,CRI Rate 5%,SPD +5,,55.53 %
179,0,Fatal,1,5,6,7267,ATK +57,Accuracy 6%,CRI Dmg 8%,SPD +8,,,53.40 %
180,0,Fatal,1,5,6,5652,ATK +57,,ATK 14%,SPD +5,,,48.81 %
181,0,Fatal,1,5,6,7267,ATK +57,Accuracy 7%,CRI Rate 4%,CRI Dmg 12%,,,53.61 %
182,0,Fatal,1,5,6,7267,ATK +57,CRI Rate 5%,CRI Dmg 14%,SPD +5,,,56.55 %
183,0,Fatal,1,6,0,13551,ATK +22,Accuracy 5%,SPD +6,HP 7%,,,53.57 %
184,0,Fatal,1,5,0,8882,ATK +15,CRI Rate 5%,ATK 4%,CRI Dmg 5%,SPD +3,,48.55 %
185,0,Fatal,1,6,0,13551,ATK +22,HP +186,SPD +5,ATK 6%,,,47.02 %
186,0,Fatal,2,5,0,7650,SPD +5,DEF +15,HP +185,CRI Rate 3%,,,33.93 %
187,0,Fatal,2,6,0,14265,SPD +7,CRI Dmg 6%,Resistance 6%,DEF +11,,,47.19 %
188,0,Fatal,2,6,0,14265,DEF 11%,ATK 5%,CRI Rate 4%,Resistance 6%,,,50.30 %
189,0,Fatal,3,5,9,5737,DEF +78,,CRI Dmg 10%,CRI Rate 10%,Resistance 6%,,57.82 %
190,0,Fatal,3,6,12,17831,DEF +118,HP +374,DEF 16%,CRI Rate 6%,CRI Dmg 13%,Accuracy 7%,76.66 %
191,0,Fatal,3,6,0,10698,DEF +22,,CRI Dmg 5%,HP 5%,Accuracy 4%,,48.85 %
192,0,Fatal,3,5,0,9562,DEF +15,CRI Dmg 3%,SPD +3,DEF 5%,Accuracy 3%,HP 7%,50.38 %
193,0,Fatal,3,5,0,5737,DEF +15,CRI Rate 4%,SPD +5,CRI Dmg 3%,,,44.13 %
194,0,Fatal,4,6,0,12838,ATK 11%,CRI Dmg 4%,DEF +15,Accuracy 4%,,,43.37 %
195,0,Fatal,5,5,6,4760,HP +900,,CRI Dmg 10%,SPD +7,,,48.89 %
196,0,Fatal,5,6,0,13948,HP +360,DEF +14,DEF 7%,ATK 7%,Accuracy 8%,,55.36 %
197,0,Fatal,5,5,0,6120,HP +270,Resistance 7%,ATK 6%,SPD +3,,,45.54 %
198,0,Fatal,5,6,0,11412,HP +360,,Accuracy 6%,DEF 7%,ATK 8%,,54.46 %
199,0,Fatal,5,5,12,8840,HP +1530,,Accuracy 10%,CRI Rate 8%,ATK 12%,SPD +5,65.48 %
200,0,Fatal,5,5,0,10200,HP +270,Resistance 3%,ATK +13,SPD +5,DEF 6%,CRI Dmg 5%,49.45 %
201,0,Despair,1,6,6,27103,ATK +70,CRI Dmg 5%,HP 20%,CRI Rate 4%,,,63.44 %
202,0,Despair,1,6,9,27103,ATK +94,,HP 20%,SPD +4,Accuracy 4%,,61.90 %
203,0,Despair,1,6,6,27103,ATK +70,CRI Dmg 5%,SPD +10,ATK 16%,,,67.01 %
204,0,Despair,1,6,0,36138,ATK +22,HP +172,CRI Rate 5%,Resistance 8%,HP 8%,Accuracy 5%,60.42 %
205,0,Despair,1,6,0,27103,ATK +22,Accuracy 4%,SPD +5,HP 6%,,,50.60 %
206,0,Despair,1,5,0,12920,ATK +15,,HP 6%,CRI Rate 5%,,,41.67 %
207,0,Despair,2,5,0,15300,SPD +5,,DEF +15,Accuracy 4%,CRI Dmg 5%,,39.03 %
208,0,Despair,3,5,12,15300,DEF +99,Accuracy 7%,SPD +8,Resistance 5%,DEF 16%,HP +126,64.88 %
209,0,Despair,3,5,9,12750,DEF +78,Accuracy 4%,SPD +13,HP 5%,DEF 14%,,66.37 %
210,0,Despair,3,6,9,21397,DEF +94,,CRI Rate 10%,SPD +16,HP +316,,66.67 %
211,0,Despair,3,6,0,21397,DEF +22,,HP 5%,HP +253,CRI Rate 4%,,44.94 %
212,0,Despair,3,6,9,21397,DEF +94,,HP +426,SPD +8,DEF 12%,,55.95 %
213,0,Despair,3,5,0,11475,DEF +15,,SPD +3,Resistance 6%,HP 5%,,43.75 %
214,0,Despair,3,6,0,21397,DEF +22,HP +268,HP 5%,CRI Rate 5%,,,46.13 %
215,0,Despair,5,5,12,16320,HP +1530,CRI Dmg 5%,HP 19%,DEF 5% -> 8%,Resistance 6%,ATK +8,62.24 %
216,0,Despair,5,5,6,10880,HP +900,,HP 13%,SPD +8,,,51.49 %
217,0,Despair,5,5,0,14960,HP +270,,CRI Rate 3%,ATK 7%,HP 4%,ATK +10,43.75 %
218,0,Despair,5,5,12,16320,HP +1530,DEF +15,CRI Rate 9%,SPD +10,CRI Dmg 4%,ATK 4%,60.63 %
219,0,Despair,5,5,0,12240,HP +270,Accuracy 6%,CRI Dmg 5%,SPD +4,,,45.58 %
220,0,Despair,5,6,0,22824,HP +360,Accuracy 7%,ATK 5%,CRI Rate 5%,,,52.38 %
221,0,Despair,5,6,0,25360,HP +360,DEF +16,DEF 8%,CRI Dmg 7%,ATK 5%,,54.46 %
222,0,Despair,5,5,0,13600,HP +270,CRI Dmg 3%,CRI Rate 3%,DEF +8,SPD +5,,42.94 %
223,0,Despair,5,6,0,30432,HP +360,SPD +6,CRI Rate 6%,ATK +16,DEF 8%,CRI Dmg 4%,61.22 %
224,0,Despair,6,5,12,15895,ATK 37%,,SPD +12,DEF +8,CRI Dmg 8%,ATK +9,52.81 %
225,0,Vampire,1,5,9,12920,ATK +78,,HP 18%,ATK 8%,CRI Dmg 5%,,58.67 %
226,0,Vampire,1,5,12,16150,ATK +99,,SPD +14,HP 7%,CRI Dmg 4%,Accuracy 3%,60.03 %
227,0,Vampire,1,5,3,16150,ATK +36,,SPD +4,HP +170,CRI Dmg 7%,Resistance 6%,47.62 %
228,0,Vampire,1,5,0,12920,ATK +15,ATK 4%,CRI Rate 5%,HP 7%,,,46.13 %
229,0,Vampire,1,5,9,16150,ATK +78,,SPD +11,ATK 7%,Accuracy 6%,HP 10%,63.99 %
230,0,Vampire,1,5,0,11305,ATK +15,,ATK 6%,SPD +5,,,41.67 %
231,0,Vampire,1,5,0,16150,ATK +15,,CRI Rate 5%,HP 6%,HP +154,CRI Dmg 4%,45.75 %
232,0,Vampire,1,5,0,11305,ATK +15,,CRI Dmg 3%,CRI Rate 3%,,,36.99 %
233,0,Vampire,1,5,12,17765,ATK +99,Accuracy 3%,Resistance 10%,ATK 13%,CRI Dmg 9%,SPD +7,71.09 %
234,0,Vampire,2,6,15,31700,HP 63%,,SPD +9,CRI Rate 5%,Resistance 8%,DEF +19,59.52 %
235,0,Vampire,2,5,12,18700,DEF 37%,CRI Dmg 4%,ATK 18%,HP 4%,Accuracy 4%,Resistance 3%,60.33 %
236,0,Vampire,2,6,0,25360,ATK 11%,DEF 6%,Resistance 7%,Accuracy 7%,,,53.57 %
237,0,Vampire,2,5,15,17000,ATK 51%,,Accuracy 11%,Resistance 6%,CRI Rate 13%,HP 11% -> 16%,70.83 %
238,0,Vampire,3,5,12,12750,DEF +99,,Accuracy 7%,DEF 12%,HP 14%,SPD +3,63.39 %
239,0,Vampire,3,6,0,19020,DEF +22,Accuracy 7%,DEF 6%,CRI Dmg 4%,,,51.40 %
240,0,Vampire,3,5,0,8925,DEF +15,,HP 4%,CRI Dmg 5%,,,39.03 %
241,0,Vampire,3,5,0,8925,DEF +15,,CRI Rate 4%,HP 5%,,,39.58 %
242,0,Vampire,4,6,0,22824,HP 11%,HP +209,ATK 7%,CRI Rate 5%,,,47.92 %
243,0,Vampire,4,6,0,31383,CRI Dmg 11%,ATK 8%,Resistance 8%,ATK +18,HP +282,DEF 5%,54.46 %
244,0,Vampire,5,5,12,13600,HP +1530,,ATK 18%,SPD +3,DEF 5%,CRI Rate 5% (Converted),60.42 %
